cve_ent,entidad,fecha,inpc
15,México,2019-04-01,103.291
15,México,2019-05-01,103.523
15,México,2019-06-01,103.741
15,México,2019-07-01,104.079
15,México,2019-08-01,103.817
15,México,2019-09-01,104.134
15,México,2019-10-01,104.372
15,México,2019-11-01,104.952
15,México,2019-12-01,105.659
15,México,2020-01-01,106.06
15,México,2020-02-01,106.725
15,México,2020-03-01,106.702
15,México,2020-04-01,105.869
15,México,2020-05-01,106.604
15,México,2020-06-01,106.896
15,México,2020-07-01,107.501
15,México,2020-08-01,107.828
15,México,2020-09-01,108.142
15,México,2020-10-01,108.553
15,México,2020-11-01,108.217
15,México,2020-12-01,108.655
15,México,2021-01-01,109.47
15,México,2021-02-01,110.016
15,México,2021-03-01,111.007
15,México,2021-04-01,111.581
15,México,2021-05-01,112.349
15,México,2021-06-01,112.811
15,México,2021-07-01,113.166
15,México,2021-08-01,113.038
15,México,2021-09-01,113.659
15,México,2021-10-01,114.073
15,México,2021-11-01,115.219
15,México,2021-12-01,115.706
15,México,2022-01-01,116.337
15,México,2022-02-01,117.142
15,México,2022-03-01,118.041
15,México,2022-04-01,118.728
15,México,2022-05-01,119.127
15,México,2022-06-01,120.37
15,México,2022-07-01,121.11
15,México,2022-08-01,121.672
15,México,2022-09-01,122.416
15,México,2022-10-01,122.748
15,México,2022-11-01,122.944
15,México,2022-12-01,123.444
15,México,2023-01-01,124.251
15,México,2023-02-01,124.892
15,México,2023-03-01,125.125
15,México,2023-04-01,125.605
15,México,2023-05-01,125.731
15,México,2023-06-01,125.893
15,México,2023-07-01,126.513
15,México,2023-08-01,127.119
15,México,2023-09-01,127.603
15,México,2023-10-01,127.454
15,México,2023-11-01,127.882
15,México,2023-12-01,129.095
15,México,2024-01-01,130.258
15,México,2024-02-01,129.899
15,México,2024-03-01,130.311
15,México,2024-04-01,131.117
15,México,2024-05-01,131.301
15,México,2024-06-01,132.072
15,México,2024-07-01,133.35
15,México,2024-08-01,133.139
15,México,2024-09-01,133.143
15,México,2024-10-01,133.518
15,México,2024-11-01,133.511
15,México,2024-12-01,134.107
16,Michoacán de Ocampo,2004-01-01,54.249864625
16,Michoacán de Ocampo,2004-02-01,54.481084319999994
16,Michoacán de Ocampo,2004-03-01,54.776159325
16,Michoacán de Ocampo,2004-04-01,54.81114452
16,Michoacán de Ocampo,2004-05-01,54.706252885
16,Michoacán de Ocampo,2004-06-01,54.919055639999996
16,Michoacán de Ocampo,2004-07-01,55.24197377
16,Michoacán de Ocampo,2004-08-01,55.807344154999996
16,Michoacán de Ocampo,2004-09-01,56.42258647
16,Michoacán de Ocampo,2004-10-01,56.76759099
16,Michoacán de Ocampo,2004-11-01,57.025149195
16,Michoacán de Ocampo,2004-12-01,57.17855795
16,Michoacán de Ocampo,2005-01-01,57.159323975
16,Michoacán de Ocampo,2005-02-01,57.34015514
16,Michoacán de Ocampo,2005-03-01,57.707784055000005
16,Michoacán de Ocampo,2005-04-01,58.002519995
16,Michoacán de Ocampo,2005-05-01,58.437601369999996
16,Michoacán de Ocampo,2005-06-01,58.270049854999996
16,Michoacán de Ocampo,2005-07-01,58.657645114999994
16,Michoacán de Ocampo,2005-08-01,58.7241735
16,Michoacán de Ocampo,2005-09-01,58.85851022999999
16,Michoacán de Ocampo,2005-10-01,58.758533475
16,Michoacán de Ocampo,2005-11-01,58.796393475
16,Michoacán de Ocampo,2005-12-01,59.19938641
16,Michoacán de Ocampo,2006-01-01,59.416364195
16,Michoacán de Ocampo,2006-02-01,59.59594748
16,Michoacán de Ocampo,2006-03-01,59.68557354
16,Michoacán de Ocampo,2006-04-01,59.80834188
16,Michoacán de Ocampo,2006-05-01,59.82706013
16,Michoacán de Ocampo,2006-06-01,59.826086045
16,Michoacán de Ocampo,2006-07-01,59.924687395
16,Michoacán de Ocampo,2006-08-01,60.3107484
16,Michoacán de Ocampo,2006-09-01,60.969302125
16,Michoacán de Ocampo,2006-10-01,61.13963823
16,Michoacán de Ocampo,2006-11-01,61.15937834
16,Michoacán de Ocampo,2006-12-01,61.729653889999994
16,Michoacán de Ocampo,2007-01-01,62.276056525
16,Michoacán de Ocampo,2007-02-01,62.357855275
16,Michoacán de Ocampo,2007-03-01,62.445234095000004
16,Michoacán de Ocampo,2007-04-01,62.64501253
16,Michoacán de Ocampo,2007-05-01,62.428368245
16,Michoacán de Ocampo,2007-06-01,62.40818034
16,Michoacán de Ocampo,2007-07-01,62.696897785000004
16,Michoacán de Ocampo,2007-08-01,63.322677925
16,Michoacán de Ocampo,2007-09-01,63.778659965
16,Michoacán de Ocampo,2007-10-01,63.76620715
16,Michoacán de Ocampo,2007-11-01,64.127755405
16,Michoacán de Ocampo,2007-12-01,64.26521857
16,Michoacán de Ocampo,2008-01-01,64.44896697
16,Michoacán de Ocampo,2008-02-01,64.44009884
16,Michoacán de Ocampo,2008-03-01,64.889421685
16,Michoacán de Ocampo,2008-04-01,65.380651
16,Michoacán de Ocampo,2008-05-01,65.475140015
16,Michoacán de Ocampo,2008-06-01,65.68574766500001
16,Michoacán de Ocampo,2008-07-01,66.41333822499999
16,Michoacán de Ocampo,2008-08-01,66.980537255
16,Michoacán de Ocampo,2008-09-01,67.52096404
16,Michoacán de Ocampo,2008-10-01,67.7787761
16,Michoacán de Ocampo,2008-11-01,68.39519499
16,Michoacán de Ocampo,2008-12-01,68.945214495
16,Michoacán de Ocampo,2009-01-01,69.087943295
16,Michoacán de Ocampo,2009-02-01,69.143518155
16,Michoacán de Ocampo,2009-03-01,69.44879372
16,Michoacán de Ocampo,2009-04-01,69.903423395
16,Michoacán de Ocampo,2009-05-01,69.9791837
16,Michoacán de Ocampo,2009-06-01,69.89225779
16,Michoacán de Ocampo,2009-07-01,70.27400184999999
16,Michoacán de Ocampo,2009-08-01,70.489093735
16,Michoacán de Ocampo,2009-09-01,70.88271305
16,Michoacán de Ocampo,2009-10-01,70.71090440500001
16,Michoacán de Ocampo,2009-11-01,70.59257841
16,Michoacán de Ocampo,2009-12-01,70.75725992
16,Michoacán de Ocampo,2010-01-01,71.34165689
16,Michoacán de Ocampo,2010-02-01,71.720892275
16,Michoacán de Ocampo,2010-03-01,72.22869986500001
16,Michoacán de Ocampo,2010-04-01,71.992874175
16,Michoacán de Ocampo,2010-05-01,71.72462633
16,Michoacán de Ocampo,2010-06-01,71.70925850500001
16,Michoacán de Ocampo,2010-07-01,72.002527145
16,Michoacán de Ocampo,2010-08-01,72.322645215
16,Michoacán de Ocampo,2010-09-01,72.498384845
16,Michoacán de Ocampo,2010-10-01,72.650523435
16,Michoacán de Ocampo,2010-11-01,73.054924295
16,Michoacán de Ocampo,2010-12-01,73.783180275
16,Michoacán de Ocampo,2011-01-01,74.57943616
16,Michoacán de Ocampo,2011-02-01,74.93580648
16,Michoacán de Ocampo,2011-03-01,75.14476124500001
16,Michoacán de Ocampo,2011-04-01,75.44970778999999
16,Michoacán de Ocampo,2011-05-01,75.32004492499999
16,Michoacán de Ocampo,2011-06-01,75.335428205
16,Michoacán de Ocampo,2011-07-01,75.634773435
16,Michoacán de Ocampo,2011-08-01,75.78263882
16,Michoacán de Ocampo,2011-09-01,76.06313428
16,Michoacán de Ocampo,2011-10-01,76.31439363999999
16,Michoacán de Ocampo,2011-11-01,76.68167029
16,Michoacán de Ocampo,2011-12-01,77.339722725
16,Michoacán de Ocampo,2012-01-01,77.76888343
16,Michoacán de Ocampo,2012-02-01,77.97334196
16,Michoacán de Ocampo,2012-03-01,77.95805432
16,Michoacán de Ocampo,2012-04-01,78.01184750499999
16,Michoacán de Ocampo,2012-05-01,78.442999825
16,Michoacán de Ocampo,2012-06-01,78.85883342
16,Michoacán de Ocampo,2012-07-01,79.439538475
16,Michoacán de Ocampo,2012-08-01,79.82211456499999
16,Michoacán de Ocampo,2012-09-01,80.061434545
16,Michoacán de Ocampo,2012-10-01,80.07489969
16,Michoacán de Ocampo,2012-11-01,80.070488255
16,Michoacán de Ocampo,2012-12-01,80.19859476
16,Michoacán de Ocampo,2013-01-01,80.63837493
16,Michoacán de Ocampo,2013-02-01,80.89794180999999
16,Michoacán de Ocampo,2013-03-01,81.45527731
16,Michoacán de Ocampo,2013-04-01,81.66091537
16,Michoacán de Ocampo,2013-05-01,81.87773347999999
16,Michoacán de Ocampo,2013-06-01,82.145480245
16,Michoacán de Ocampo,2013-07-01,82.07407006
16,Michoacán de Ocampo,2013-08-01,82.28704009
16,Michoacán de Ocampo,2013-09-01,82.64402796499999
16,Michoacán de Ocampo,2013-10-01,82.838814325
16,Michoacán de Ocampo,2013-11-01,82.93413483
16,Michoacán de Ocampo,2013-12-01,83.40766004
16,Michoacán de Ocampo,2014-01-01,84.14965846000001
16,Michoacán de Ocampo,2014-02-01,84.03544103499999
16,Michoacán de Ocampo,2014-03-01,84.39430748000001
16,Michoacán de Ocampo,2014-04-01,84.29662082
16,Michoacán de Ocampo,2014-05-01,84.525272315
16,Michoacán de Ocampo,2014-06-01,84.58271194
16,Michoacán de Ocampo,2014-07-01,84.83714008999999
16,Michoacán de Ocampo,2014-08-01,85.17640965999999
16,Michoacán de Ocampo,2014-09-01,85.49521468500001
16,Michoacán de Ocampo,2014-10-01,85.66758017999999
16,Michoacán de Ocampo,2014-11-01,85.919828755
16,Michoacán de Ocampo,2014-12-01,86.439838725
16,Michoacán de Ocampo,2015-01-01,86.29617512499999
16,Michoacán de Ocampo,2015-02-01,86.44916796999999
16,Michoacán de Ocampo,2015-03-01,86.85840773000001
16,Michoacán de Ocampo,2015-04-01,86.91247271
16,Michoacán de Ocampo,2015-05-01,86.716786635
16,Michoacán de Ocampo,2015-06-01,86.786817585
16,Michoacán de Ocampo,2015-07-01,87.138477815
16,Michoacán de Ocampo,2015-08-01,87.31496974999999
16,Michoacán de Ocampo,2015-09-01,87.55672509
16,Michoacán de Ocampo,2015-10-01,87.622127435
16,Michoacán de Ocampo,2015-11-01,87.490722595
16,Michoacán de Ocampo,2015-12-01,87.86548905999999
16,Michoacán de Ocampo,2016-01-01,88.32856204999999
16,Michoacán de Ocampo,2016-02-01,88.862788005
16,Michoacán de Ocampo,2016-03-01,88.95756021
16,Michoacán de Ocampo,2016-04-01,89.10297518
16,Michoacán de Ocampo,2016-05-01,89.0936266
16,Michoacán de Ocampo,2016-06-01,89.12280946499999
16,Michoacán de Ocampo,2016-07-01,89.40242309499999
16,Michoacán de Ocampo,2016-08-01,89.57088070500001
16,Michoacán de Ocampo,2016-09-01,90.34185655499999
16,Michoacán de Ocampo,2016-10-01,90.384872905
16,Michoacán de Ocampo,2016-11-01,90.71676479499999
16,Michoacán de Ocampo,2016-12-01,90.7736448
16,Michoacán de Ocampo,2017-01-01,93.064129385
16,Michoacán de Ocampo,2017-02-01,93.406802325
16,Michoacán de Ocampo,2017-03-01,94.045545715
16,Michoacán de Ocampo,2017-04-01,94.544069405
16,Michoacán de Ocampo,2017-05-01,94.916256815
16,Michoacán de Ocampo,2017-06-01,95.13413056499999
16,Michoacán de Ocampo,2017-07-01,95.743348645
16,Michoacán de Ocampo,2017-08-01,96.26646664
16,Michoacán de Ocampo,2017-09-01,96.670840855
16,Michoacán de Ocampo,2017-10-01,96.897550665
16,Michoacán de Ocampo,2017-11-01,97.25143474000001
16,Michoacán de Ocampo,2017-12-01,97.926953915
16,Michoacán de Ocampo,2018-01-01,98.47993309
16,Michoacán de Ocampo,2018-02-01,98.51432677
16,Michoacán de Ocampo,2018-03-01,98.674166885
16,Michoacán de Ocampo,2018-04-01,98.63701563999999
16,Michoacán de Ocampo,2018-05-01,98.890111655
16,Michoacán de Ocampo,2018-06-01,99.266473565
16,Michoacán de Ocampo,2018-07-01,99.897361615
16,Michoacán de Ocampo,2018-08-01,100.42750000000001
16,Michoacán de Ocampo,2018-09-01,100.889
16,Michoacán de Ocampo,2018-10-01,101.225
16,Michoacán de Ocampo,2018-11-01,101.402
16,Michoacán de Ocampo,2018-12-01,102.0915
16,Michoacán de Ocampo,2019-01-01,102.51849999999999
16,Michoacán de Ocampo,2019-02-01,102.422
16,Michoacán de Ocampo,2019-03-01,102.8535
16,Michoacán de Ocampo,2019-04-01,102.8175
16,Michoacán de Ocampo,2019-05-01,102.88900000000001
16,Michoacán de Ocampo,2019-06-01,102.8805
16,Michoacán de Ocampo,2019-07-01,103.458
16,Michoacán de Ocampo,2019-08-01,103.636
16,Michoacán de Ocampo,2019-09-01,103.78
16,Michoacán de Ocampo,2019-10-01,103.9615
16,Michoacán de Ocampo,2019-11-01,104.4415
16,Michoacán de Ocampo,2019-12-01,105.00800000000001
16,Michoacán de Ocampo,2020-01-01,105.41550000000001
16,Michoacán de Ocampo,2020-02-01,105.725
16,Michoacán de Ocampo,2020-03-01,105.5675
16,Michoacán de Ocampo,2020-04-01,105.081
16,Michoacán de Ocampo,2020-05-01,106.229
16,Michoacán de Ocampo,2020-06-01,106.804
16,Michoacán de Ocampo,2020-07-01,107.42699999999999
16,Michoacán de Ocampo,2020-08-01,108.098
16,Michoacán de Ocampo,2020-09-01,108.18950000000001
16,Michoacán de Ocampo,2020-10-01,108.245
16,Michoacán de Ocampo,2020-11-01,107.733
16,Michoacán de Ocampo,2020-12-01,108.3295
16,Michoacán de Ocampo,2021-01-01,109.537
16,Michoacán de Ocampo,2021-02-01,110.357
16,Michoacán de Ocampo,2021-03-01,111.047
16,Michoacán de Ocampo,2021-04-01,111.64
16,Michoacán de Ocampo,2021-05-01,112.4045
16,Michoacán de Ocampo,2021-06-01,113.09100000000001
16,Michoacán de Ocampo,2021-07-01,113.687
16,Michoacán de Ocampo,2021-08-01,114.03999999999999
16,Michoacán de Ocampo,2021-09-01,114.481
16,Michoacán de Ocampo,2021-10-01,115.174
16,Michoacán de Ocampo,2021-11-01,115.6935
16,Michoacán de Ocampo,2021-12-01,116.52600000000001
16,Michoacán de Ocampo,2022-01-01,117.811
16,Michoacán de Ocampo,2022-02-01,119.13149999999999
16,Michoacán de Ocampo,2022-03-01,120.3905
16,Michoacán de Ocampo,2022-04-01,121.52950000000001
16,Michoacán de Ocampo,2022-05-01,122.25999999999999
16,Michoacán de Ocampo,2022-06-01,123.2915
16,Michoacán de Ocampo,2022-07-01,124.7475
16,Michoacán de Ocampo,2022-08-01,125.506
16,Michoacán de Ocampo,2022-09-01,126.46199999999999
16,Michoacán de Ocampo,2022-10-01,126.64150000000001
16,Michoacán de Ocampo,2022-11-01,127.08099999999999
16,Michoacán de Ocampo,2022-12-01,127.8025
16,Michoacán de Ocampo,2023-01-01,129.12
16,Michoacán de Ocampo,2023-02-01,130.06799999999998
16,Michoacán de Ocampo,2023-03-01,130.309
16,Michoacán de Ocampo,2023-04-01,130.664
16,Michoacán de Ocampo,2023-05-01,130.8765
16,Michoacán de Ocampo,2023-06-01,131.05450000000002
16,Michoacán de Ocampo,2023-07-01,131.77949999999998
16,Michoacán de Ocampo,2023-08-01,132.976
16,Michoacán de Ocampo,2023-09-01,133.677
16,Michoacán de Ocampo,2023-10-01,133.952
16,Michoacán de Ocampo,2023-11-01,134.227
16,Michoacán de Ocampo,2023-12-01,135.3155
16,Michoacán de Ocampo,2024-01-01,136.217
16,Michoacán de Ocampo,2024-02-01,136.2305
16,Michoacán de Ocampo,2024-03-01,136.1775
16,Michoacán de Ocampo,2024-04-01,137.1365
16,Michoacán de Ocampo,2024-05-01,137.856
16,Michoacán de Ocampo,2024-06-01,137.8825
16,Michoacán de Ocampo,2024-07-01,139.66000000000003
16,Michoacán de Ocampo,2024-08-01,139.88150000000002
16,Michoacán de Ocampo,2024-09-01,139.43
16,Michoacán de Ocampo,2024-10-01,139.7835
16,Michoacán de Ocampo,2024-11-01,139.91649999999998
16,Michoacán de Ocampo,2024-12-01,140.5685
17,Morelos,2004-01-01,59.44873932
17,Morelos,2004-02-01,59.77888106
17,Morelos,2004-03-01,59.98349152
17,Morelos,2004-04-01,60.06035869
17,Morelos,2004-05-01,60.11234081
17,Morelos,2004-06-01,60.09243276
17,Morelos,2004-07-01,60.05648768
17,Morelos,2004-08-01,60.40487846
17,Morelos,2004-09-01,60.98221176
17,Morelos,2004-10-01,61.36875962
17,Morelos,2004-11-01,61.5822181
17,Morelos,2004-12-01,62.01245307
17,Morelos,2005-01-01,61.8935578
17,Morelos,2005-02-01,62.08710824
17,Morelos,2005-03-01,62.17945944
17,Morelos,2005-04-01,62.21208652
17,Morelos,2005-05-01,62.45098305
17,Morelos,2005-06-01,62.14517337
17,Morelos,2005-07-01,62.22148754
17,Morelos,2005-08-01,62.29724871
17,Morelos,2005-09-01,62.76564076
17,Morelos,2005-10-01,62.86186297
17,Morelos,2005-11-01,62.91605709
17,Morelos,2005-12-01,63.34905707
17,Morelos,2006-01-01,63.47901236
17,Morelos,2006-02-01,63.66758578
17,Morelos,2006-03-01,63.46186932
17,Morelos,2006-04-01,63.37062411
17,Morelos,2006-05-01,63.50776842
17,Morelos,2006-06-01,63.34131505
17,Morelos,2006-07-01,63.57578757
17,Morelos,2006-08-01,63.95459342
17,Morelos,2006-09-01,64.80953334
17,Morelos,2006-10-01,65.31608248
17,Morelos,2006-11-01,65.0152498
17,Morelos,2006-12-01,65.49193687
17,Morelos,2007-01-01,65.76622549
17,Morelos,2007-02-01,65.99019099
17,Morelos,2007-03-01,66.02226506
17,Morelos,2007-04-01,65.82152561
17,Morelos,2007-05-01,65.74134043
17,Morelos,2007-06-01,65.76622549
17,Morelos,2007-07-01,65.9487159
17,Morelos,2007-08-01,66.27830463
17,Morelos,2007-09-01,66.85619093
17,Morelos,2007-10-01,66.96955619
17,Morelos,2007-11-01,67.16144762
17,Morelos,2007-12-01,67.51813342
17,Morelos,2008-01-01,67.67463277
17,Morelos,2008-02-01,67.47444632
17,Morelos,2008-03-01,68.15408484
17,Morelos,2008-04-01,68.37639134
17,Morelos,2008-05-01,68.54726872
17,Morelos,2008-06-01,68.78118825
17,Morelos,2008-07-01,68.90837853
17,Morelos,2008-08-01,69.50949088
17,Morelos,2008-09-01,69.91484079
17,Morelos,2008-10-01,70.20682545
17,Morelos,2008-11-01,70.70286756
17,Morelos,2008-12-01,71.26250481
17,Morelos,2009-01-01,71.28462486
17,Morelos,2009-02-01,71.21771171
17,Morelos,2009-03-01,71.54564145
17,Morelos,2009-04-01,72.13790578
17,Morelos,2009-05-01,72.2833451
17,Morelos,2009-06-01,72.33919823
17,Morelos,2009-07-01,72.39726336
17,Morelos,2009-08-01,72.65938595
17,Morelos,2009-09-01,73.25662728
17,Morelos,2009-10-01,73.12280098
17,Morelos,2009-11-01,73.02989678
17,Morelos,2009-12-01,73.10731695
17,Morelos,2010-01-01,74.1099082
17,Morelos,2010-02-01,74.27691457
17,Morelos,2010-03-01,74.87360291
17,Morelos,2010-04-01,74.78954672
17,Morelos,2010-05-01,74.84097584
17,Morelos,2010-06-01,74.65350842
17,Morelos,2010-07-01,74.68779449
17,Morelos,2010-08-01,74.75913165
17,Morelos,2010-09-01,75.28558883
17,Morelos,2010-10-01,75.5360984
17,Morelos,2010-11-01,75.79711498
17,Morelos,2010-12-01,76.23730397
17,Morelos,2011-01-01,76.456921
17,Morelos,2011-02-01,76.83906421
17,Morelos,2011-03-01,76.96517147
17,Morelos,2011-04-01,77.17535023
17,Morelos,2011-05-01,77.15242164
17,Morelos,2011-06-01,77.13025734
17,Morelos,2011-07-01,77.65685068
17,Morelos,2011-08-01,77.92282236
17,Morelos,2011-09-01,77.7065293
17,Morelos,2011-10-01,77.93887237
17,Morelos,2011-11-01,78.40050137
17,Morelos,2011-12-01,79.16402351
17,Morelos,2012-01-01,79.8908599
17,Morelos,2012-02-01,79.88168846
17,Morelos,2012-03-01,79.79914553
17,Morelos,2012-04-01,79.7502312
17,Morelos,2012-05-01,79.98410284
17,Morelos,2012-06-01,80.42280325
17,Morelos,2012-07-01,80.73845354
17,Morelos,2012-08-01,81.03958239
17,Morelos,2012-09-01,81.63190437
17,Morelos,2012-10-01,81.77176879
17,Morelos,2012-11-01,81.89864033
17,Morelos,2012-12-01,82.04003332
17,Morelos,2013-01-01,82.31594072
17,Morelos,2013-02-01,82.86622695
17,Morelos,2013-03-01,83.60605621
17,Morelos,2013-04-01,83.67254912
17,Morelos,2013-05-01,83.91482792
17,Morelos,2013-06-01,83.33244167
17,Morelos,2013-07-01,83.16888437
17,Morelos,2013-08-01,83.53727043
17,Morelos,2013-09-01,83.70999916
17,Morelos,2013-10-01,83.82082069
17,Morelos,2013-11-01,84.19073532
17,Morelos,2013-12-01,84.69210721
17,Morelos,2014-01-01,84.92292171
17,Morelos,2014-02-01,85.14762192
17,Morelos,2014-03-01,85.27525776
17,Morelos,2014-04-01,85.30200778
17,Morelos,2014-05-01,85.54428658
17,Morelos,2014-06-01,85.59549377
17,Morelos,2014-07-01,85.61918665
17,Morelos,2014-08-01,85.89356547
17,Morelos,2014-09-01,86.18323003
17,Morelos,2014-10-01,86.15800858
17,Morelos,2014-11-01,86.60588042
17,Morelos,2014-12-01,87.12559519
17,Morelos,2015-01-01,87.18903096
17,Morelos,2015-02-01,87.22265956
17,Morelos,2015-03-01,87.29144534
17,Morelos,2015-04-01,87.39233115
17,Morelos,2015-05-01,87.34876682
17,Morelos,2015-06-01,87.61168135
17,Morelos,2015-07-01,87.48633838
17,Morelos,2015-08-01,87.7102743
17,Morelos,2015-09-01,88.01751744
17,Morelos,2015-10-01,88.18489617
17,Morelos,2015-11-01,88.25597481
17,Morelos,2015-12-01,88.77339672
17,Morelos,2016-01-01,88.74817527
17,Morelos,2016-02-01,89.16700423
17,Morelos,2016-03-01,89.61793322
17,Morelos,2016-04-01,89.66226183
17,Morelos,2016-05-01,89.73410475
17,Morelos,2016-06-01,89.80365482
17,Morelos,2016-07-01,89.89078347
17,Morelos,2016-08-01,90.03217646
17,Morelos,2016-09-01,90.70321994
17,Morelos,2016-10-01,90.94549874
17,Morelos,2016-11-01,91.18319181
17,Morelos,2016-12-01,91.49654925
17,Morelos,2017-01-01,93.25517231
17,Morelos,2017-02-01,93.93233008
17,Morelos,2017-03-01,94.59420212
17,Morelos,2017-04-01,95.226267000000007
17,Morelos,2017-05-01,95.40893145
17,Morelos,2017-06-01,95.69018886
17,Morelos,2017-07-01,95.84992472
17,Morelos,2017-08-01,96.28938941
17,Morelos,2017-09-01,96.38874665
17,Morelos,2017-10-01,96.47969673
17,Morelos,2017-11-01,97.13010448
17,Morelos,2017-12-01,97.74764791
17,Morelos,2018-01-01,98.29181984
17,Morelos,2018-02-01,98.35907705
17,Morelos,2018-03-01,98.66708448
17,Morelos,2018-04-01,98.74657026
17,Morelos,2018-05-01,99.17762781
17,Morelos,2018-06-01,99.55442101
17,Morelos,2018-07-01,99.90752134
17,Morelos,2018-08-01,100.458
17,Morelos,2018-09-01,100.79
17,Morelos,2018-10-01,101.092
17,Morelos,2018-11-01,101.765
17,Morelos,2018-12-01,102.792
17,Morelos,2019-01-01,102.687
17,Morelos,2019-02-01,102.549
17,Morelos,2019-03-01,102.912
17,Morelos,2019-04-01,103.523
17,Morelos,2019-05-01,103.493
17,Morelos,2019-06-01,103.624
17,Morelos,2019-07-01,103.761
17,Morelos,2019-08-01,103.475
17,Morelos,2019-09-01,103.668
17,Morelos,2019-10-01,104.099
17,Morelos,2019-11-01,104.53
17,Morelos,2019-12-01,105.258
17,Morelos,2020-01-01,105.812
17,Morelos,2020-02-01,106.288
17,Morelos,2020-03-01,106.137
17,Morelos,2020-04-01,105.58
17,Morelos,2020-05-01,106.526
17,Morelos,2020-06-01,107.116
17,Morelos,2020-07-01,107.569
17,Morelos,2020-08-01,107.448
17,Morelos,2020-09-01,107.685
17,Morelos,2020-10-01,108.294
17,Morelos,2020-11-01,107.903
17,Morelos,2020-12-01,108.561
17,Morelos,2021-01-01,109.296
17,Morelos,2021-02-01,109.648
17,Morelos,2021-03-01,110.66
17,Morelos,2021-04-01,111.705
17,Morelos,2021-05-01,111.864
17,Morelos,2021-06-01,112.552
17,Morelos,2021-07-01,113.238
17,Morelos,2021-08-01,113.818
17,Morelos,2021-09-01,114.922
17,Morelos,2021-10-01,115.93
17,Morelos,2021-11-01,117.031
17,Morelos,2021-12-01,117.068
17,Morelos,2022-01-01,117.696
17,Morelos,2022-02-01,118.364
17,Morelos,2022-03-01,120.146
17,Morelos,2022-04-01,121.38
17,Morelos,2022-05-01,122.175
17,Morelos,2022-06-01,123.281
17,Morelos,2022-07-01,123.837
17,Morelos,2022-08-01,124.731
17,Morelos,2022-09-01,125.317
17,Morelos,2022-10-01,125.588
17,Morelos,2022-11-01,126.06
17,Morelos,2022-12-01,126.858
17,Morelos,2023-01-01,127.55
17,Morelos,2023-02-01,128.502
17,Morelos,2023-03-01,128.921
17,Morelos,2023-04-01,129.369
17,Morelos,2023-05-01,129.144
17,Morelos,2023-06-01,129.259
17,Morelos,2023-07-01,129.841
17,Morelos,2023-08-01,130.672
17,Morelos,2023-09-01,131.134
17,Morelos,2023-10-01,131.236
17,Morelos,2023-11-01,131.482
17,Morelos,2023-12-01,132.572
17,Morelos,2024-01-01,133.899
17,Morelos,2024-02-01,133.988
17,Morelos,2024-03-01,134.455
17,Morelos,2024-04-01,135.3
17,Morelos,2024-05-01,135.591
17,Morelos,2024-06-01,136.104
17,Morelos,2024-07-01,137.365
17,Morelos,2024-08-01,137.03
17,Morelos,2024-09-01,136.747
17,Morelos,2024-10-01,137.265
17,Morelos,2024-11-01,137.362
17,Morelos,2024-12-01,137.693
18,Nayarit,2004-01-01,53.91184906
18,Nayarit,2004-02-01,54.31175501
18,Nayarit,2004-03-01,54.55773489
18,Nayarit,2004-04-01,54.38670593
18,Nayarit,2004-05-01,54.47171739
18,Nayarit,2004-06-01,54.52956542
18,Nayarit,2004-07-01,55.12565164
18,Nayarit,2004-08-01,55.48280035
18,Nayarit,2004-09-01,55.92898472
18,Nayarit,2004-10-01,56.70716649
18,Nayarit,2004-11-01,57.08091506
18,Nayarit,2004-12-01,57.11763599
18,Nayarit,2005-01-01,57.06381217
18,Nayarit,2005-02-01,57.20667165
18,Nayarit,2005-03-01,57.56432339
18,Nayarit,2005-04-01,57.73032208
18,Nayarit,2005-05-01,57.92952052
18,Nayarit,2005-06-01,57.75748551
18,Nayarit,2005-07-01,57.89129051
18,Nayarit,2005-08-01,58.00447144
18,Nayarit,2005-09-01,58.26252396
18,Nayarit,2005-10-01,58.50900687
18,Nayarit,2005-11-01,58.5095099
18,Nayarit,2005-12-01,58.95468822
18,Nayarit,2006-01-01,59.31535811
18,Nayarit,2006-02-01,59.50701115
18,Nayarit,2006-03-01,59.40741193
18,Nayarit,2006-04-01,59.31787324
18,Nayarit,2006-05-01,59.62371326
18,Nayarit,2006-06-01,59.58850142
18,Nayarit,2006-07-01,59.60308918
18,Nayarit,2006-08-01,60.07040066
18,Nayarit,2006-09-01,60.79777676
18,Nayarit,2006-10-01,61.22786429
18,Nayarit,2006-11-01,60.97886625
18,Nayarit,2006-12-01,61.32997864
18,Nayarit,2007-01-01,61.8370292
18,Nayarit,2007-02-01,61.9647979
18,Nayarit,2007-03-01,62.15443883
18,Nayarit,2007-04-01,62.12878449
18,Nayarit,2007-05-01,62.09709383
18,Nayarit,2007-06-01,62.19115975
18,Nayarit,2007-07-01,62.52265412
18,Nayarit,2007-08-01,62.82446993
18,Nayarit,2007-09-01,63.36622931
18,Nayarit,2007-10-01,63.66452393
18,Nayarit,2007-11-01,63.76613526
18,Nayarit,2007-12-01,64.0342483
18,Nayarit,2008-01-01,64.59814084
18,Nayarit,2008-02-01,64.72741861
18,Nayarit,2008-03-01,65.12330035
18,Nayarit,2008-04-01,65.43014642
18,Nayarit,2008-05-01,65.67612631
18,Nayarit,2008-06-01,65.94021514
18,Nayarit,2008-07-01,66.35722398
18,Nayarit,2008-08-01,66.80189928
18,Nayarit,2008-09-01,67.2204172
