cve_ent,entidad,fecha,pi,brecha_itaee,h,tasa_narco,d_tc,cetes28,expectativa,d_wti
26,Sonora,2015-02-01,0.0019295703478530157,0.04540988171644944,0.6401578426423044,0.8967802484840102,0.015580651278416013,2.8125,3.59,0.06873870958445227
26,Sonora,2015-03-01,-4.030460910948719e-4,0.049054215439785054,0.8375413448739748,1.3106788247073995,0.020296403643275784,3.0375,3.63,-0.05611227921164019
26,Sonora,2015-04-01,0.002955167211721843,0.05207827235637197,0.6758806403803683,0.9657633445212419,0.0011489605580603524,2.97,3.62,0.1298388873487908
26,Sonora,2015-05-01,-0.06673105556641268,0.04315813941096103,0.9095225049332344,1.4831365648004784,0.001715805404321813,2.9825,3.64,0.08482042642077703
26,Sonora,2015-06-01,0.00293340646454876,0.03239863633290341,0.8669584274860135,1.3796619207446312,0.012829069496378853,2.9625,3.62,0.009236777402055196
26,Sonora,2015-07-01,0.0011947436951293966,0.02275092948807078,0.8955348171909042,1.4486450167818627,0.02717792787925477,2.988,3.64,-0.1614771296453248
26,Sonora,2015-08-01,8.062479123616129e-5,0.014799573261505827,0.9095225049332344,1.4831365648004784,0.03907530068263787,3.0425,3.77,-0.17169064294659142
26,Sonora,2015-09-01,0.0030140203208119942,0.01161861458577551,0.544834224578449,0.7243225083909314,0.019400803817053447,3.1,3.69,0.05910038827244968
26,Sonora,2015-10-01,0.0030378590628581392,0.009046899382306961,0.7917266380164417,1.207204180651552,-0.013937373984529877,3.018,3.55,0.016139935963899177
26,Sonora,2015-11-01,0.06523565816422128,0.008215321543550758,0.4614397614830384,0.5863563163164682,0.0019784829562250472,3.015,3.32,-0.08532129110045217
26,Sonora,2015-12-01,-4.417685057944709e-5,0.0012609625968282856,0.6932746187092882,1.0002548925398576,0.022624500211812393,3.142,3.27,-0.1320514058088036
26,Sonora,2016-01-01,5.676903927804844e-4,-0.006011576285067655,0.7233602978514362,1.0613483300711137,0.0533829813391975,3.0825,3.22,-0.16035434099075374
26,Sonora,2016-02-01,0.0038726862317330912,0.001556697910221061,0.8481166707770076,1.3352446733152723,0.028215422072507046,3.36,3.07,-0.04387800617205384
26,Sonora,2016-03-01,9.853578321159517e-4,-0.0014502489317127498,0.5807911347088868,0.7874519868269553,-0.04357686605723199,3.8,3.21,0.21386581743597244
26,Sonora,2016-04-01,-0.0018838155593430272,-0.0037255664660458265,0.5216117585706133,0.684740858110396,-0.010873923404499664,3.7425,3.31,0.08178246147672796
26,Sonora,2016-05-01,-0.06088070597904416,-0.014982321696012768,0.7876827430135159,1.1982965016931928,0.03224407921899841,3.8125,3.35,0.13650243482714508
26,Sonora,2016-06-01,8.994401903184013e-4,-0.010498221586620282,0.8626712460930518,1.369481716220792,0.030947929078255054,3.806,3.34,0.04295203009905402
26,Sonora,2016-07-01,0.003111585761138791,-0.005997162129709466,0.7560386034203465,1.1298224158821535,-0.0017823589057348599,4.21,3.41,-0.08805599729056279
26,Sonora,2016-08-01,0.0029054349946990854,0.003907349086234468,0.8626712460930518,1.369481716220792,-0.006909593037000672,4.235,3.39,0.0015665215243356734
26,Sonora,2016-09-01,0.005382045905280464,-0.002395720634778442,0.877017021113071,1.4037187591263116,0.03508124379568045,4.284,3.39,0.010233682193013571
26,Sonora,2016-10-01,0.005218205458713321,-0.008931873614122843,0.7233602978514362,1.0613483300711137,-0.00766647160930356,4.6875,3.42,0.09695878589958884
26,Sonora,2016-11-01,0.062344630466263595,-0.011657531340627969,0.7876827430135159,1.1982965016931928,0.05117715608719253,5.15,3.89,-0.0863906558377967
26,Sonora,2016-12-01,0.0016496373400469722,-0.007603262831971769,0.8031370592317654,1.2325335445987127,0.028307026520332013,5.612,3.92,0.12944398791870126
26,Sonora,2017-01-01,0.015448157460200562,-0.003382703372670548,1.0425761196400745,1.8365148118320527,0.040669168799387645,5.83,4.04,0.010146540577227636
26,Sonora,2017-02-01,0.0015336117534969773,-0.009680279625799315,0.8146356720565117,1.2583527414404807,-0.04997881999563969,6.0575,3.94,0.018307579363062043
26,Sonora,2017-03-01,0.0050146899691272395,-0.01018842551978505,0.7994616845757561,1.2243432078880352,-0.04707942510568186,6.318,3.88,-0.08058833371499352
26,Sonora,2017-04-01,0.005814245955607866,-0.011760026304838966,1.0059435612521035,1.7344862111747166,-0.03326496638265519,6.4975,3.81,0.03446899656769098
26,Sonora,2017-05-01,-0.054752713264695,-0.0016014135178545885,0.9148574958048875,1.4964194763075984,9.841700718311586e-4,6.5575,3.82,-0.051850070052278596
26,Sonora,2017-06-01,0.003105275266312546,-0.0040190547452017,1.0779140206518887,1.9385434124893888,-0.0319723140015582,6.816,3.79,-0.07049683072120194
26,Sonora,2017-07-01,0.004239853562674867,-0.006737880855929745,0.7840538949327056,1.1903336743355897,-0.019608477212121223,6.99,3.83,0.031589599780372346
26,Sonora,2017-08-01,0.007666885189283157,-0.015901264947342675,0.8443098902237057,1.3263718085453715,-0.0026972581646846905,6.938,3.85,0.029789886391553555
26,Sonora,2017-09-01,0.0053812336758714,-0.01252502372743347,1.145050678091148,2.1426006138040616,-5.39199763389675e-5,6.985,3.78,0.03638251262225145
26,Sonora,2017-10-01,0.0046220526384814775,-0.009046808308720067,1.0662729226747083,1.9045338789369437,0.04974193638399482,7.03,3.77,0.03471749061916407
26,Sonora,2017-11-01,0.05984405342997867,-0.00619197080318834,0.9417395632053821,1.5644385434124894,0.014646737162913759,7.018,3.81,0.0935814489322655
26,Sonora,2017-12-01,0.002445449006031275,-0.005364634141713509,0.9011405219253658,1.4624099427551531,0.005857588861028162,7.1675,3.89,0.02165645237781888
26,Sonora,2018-01-01,0.008040919773166344,-0.004516689132850971,0.8548382076367869,1.3509939769311023,-0.004991836469057098,7.245,4.03,0.09581266081483442
26,Sonora,2018-02-01,0.00100540654886494,0.0020542382724419994,0.6828294520284146,0.9794706332750492,-0.020745527155035415,7.395,3.91,-0.023347363996991
