fecha,cetes28,tc_fix,expectativa,m1,m2,reservas,tiie28,tiie91,tasa_obj,spread_tiie,remesas,vix,fed_funds,petroleo,precio_maiz,precio_trigo
2015-03-01,3.0374999999999996,15.209970967741935,3.63,2884130823.56,6418897094.02,195319.675,3.3029238095238096,3.3306857142857145,3,0.027761904761904876,NA,14.81,0.11,47.82,174.2938214285714,202.6914266666666
2015-04-01,2.97,15.227456666666667,3.6199999999999997,2922876605.26,6476126231.09,195374.42,3.296875,3.307045,3,0.010170000000000012,NA,13.49,0.12,54.45,172.1515770408164,195.9312282539683
2015-05-01,2.9825,15.253606451612903,3.64,2941241424.77,6536224878.12,194542.8,3.30086,3.311885,3,0.011025000000000063,NA,13.34,0.12,59.27,166.3503894642858,193.2165711666666
2015-06-01,2.9625,15.450556666666667,3.62,2967522802.34,6537726406.15,193031.75,3.305118181818182,3.3139363636363637,3,0.008818181818181614,NA,14.34,0.13,59.82,166.8138607142856,199.8354416666666
2015-07-01,2.988,15.876229032258065,3.6400000000000006,3023155177.7,6548994514.44,191360.06,3.303695652173913,3.3162826086956523,3,0.012586956521739356,NA,14.35,0.13,50.9,179.6085303571429,199.21748
2015-08-01,3.0425,16.50887741935484,3.7699999999999996,3052866100.95,6551246163.17,187795.9,3.3171666666666666,3.354285714285714,3,0.037119047619047496,NA,19.43,0.14,42.87,162.7406991496599,173.5175915873016
2015-09-01,3.1,16.83229,3.6900000000000004,3056561053.01,6558231867.93,183002.925,3.333704761904762,3.3597619047619047,3,0.02605714285714278,NA,24.38,0.14,45.48,166.0776239795919,164.0692201587302
2015-10-01,3.018,16.59931935483871,3.5500000000000007,3103509534.74,6614957229.47,178075.44,3.304109090909091,3.3164045454545454,3,0.012295454545454554,NA,16.79,0.12,46.22,171.4485732142857,165.4514819047619
2015-11-01,3.0149999999999997,16.632193333333333,3.3200000000000003,3129911043.12,6515031607,172839.875,3.316778947368421,3.3795157894736843,3,0.06273684210526342,NA,16.21,0.12,42.44,166.0924240601504,157.8043789473684
2015-12-01,3.142,17.012777419354837,3.2699999999999996,3348743499.9,6761044534.7,174376.06,3.4261909090909093,3.5054863636363636,3.120967741935484,0.07929545454545428,NA,18.03,0.24,37.19,164.0044017857142,163.893455
2016-01-01,3.0825,17.945648387096774,3.22,3296228415.42,6804560202.11,175272.35,3.55669,3.587925,3.25,0.03123499999999968,NA,23.72,0.34,31.68,161.0988768796993,164.6116266666668
2016-02-01,3.3600000000000003,18.45920344827586,3.07,3272357665.54,6771465678.32,175025.65,3.77574,3.80506,3.4741379310344827,0.029320000000000235,NA,22.52,0.38,30.32,159.7168453571428,159.283795
2016-03-01,3.8,17.672083870967743,3.2099999999999995,3301177620.57,6816853592.75,176448.875,4.062965,4.112255,3.75,0.049290000000000056,NA,15.85,0.36,37.55,159.2265321428571,164.0604716666667
2016-04-01,3.7425,17.48096,3.3099999999999996,3318515720.83,6879613016.02,177687.47999999998,4.064257142857143,4.1147904761904766,3.75,0.050533333333333985,NA,14.3,0.37,40.76,164.4654018707482,163.3868377777778
2016-05-01,3.8125,18.05380322580645,3.35,3381895447.01,6987906902.06,177425.4,4.076590909090909,4.138813636363636,3.75,0.062222727272727596,NA,14.85,0.37,46.71,169.0021198979592,157.560342063492
2016-06-01,3.806,18.621266666666667,3.3400000000000003,3440349801.3,7119001193.24,177324.325,4.101845454545455,4.206704545454546,3.7666666666666666,0.10485909090909118,NA,17.77,0.38,48.76,179.9127392857144,156.6950366666667
2016-07-01,4.21,18.588106451612905,3.41,3456182318.39,7168971857.18,177380.02,4.58222380952381,4.68067619047619,4.25,0.09845238095238074,NA,13.16,0.39,44.65,161.8230448214286,133.7102030000001
2016-08-01,4.234999999999999,18.460112903225806,3.3899999999999997,3469969233.88,7116798712.91,176525.725,4.5910652173913045,4.688421739130435,4.25,0.09735652173913056,NA,12.4,0.4,44.72,150.2154124223603,127.8999110144928
2016-09-01,4.284,19.11921,3.3899999999999997,3488334774.98,7231920684.28,176054.68,4.633757142857143,4.737804761904762,4.283333333333333,0.10404761904761894,NA,14.22,0.4,45.18,148.5119017006803,123.2487561904762
2016-10-01,4.6875,18.973193548387098,3.419999999999999,3513857741.25,7269977359.85,175223.35,5.110280952380952,5.188109523809524,4.75,0.07782857142857136,NA,14.59,0.4,49.78,152.6174440476191,122.5585001666668
2016-11-01,5.15,19.969463333333334,3.8899999999999997,3650474084.96,7381047628.01,174495.5,5.35952,5.619655,4.983333333333333,0.260135,NA,15.24,0.41,45.66,151.3314157142857,122.5497977192982
2016-12-01,5.612,20.542816129032257,3.92,3868310952.38,7662999027.08,175958.41999999998,5.864557142857143,6.036466666666667,5.524193548387097,0.17190952380952407,NA,12.47,0.54,51.97,152.729924659864,122.8463255555556
2017-01-01,5.83,21.39549677419355,4.04,3811392752.35,7603905361.09,174778.525,6.130268181818182,6.2844227272727275,5.75,0.15415454545454566,NA,11.61,0.65,52.5,160.0121069642857,137.1457358333333
2017-02-01,6.0575,20.352457142857144,3.94,3798023997.55,7587829340.54,175006.2,6.462226315789474,6.591868421052632,6.107142857142857,0.12964210526315778,NA,11.53,0.66,53.47,162.9625359126985,147.3614421052632
2017-03-01,6.318,19.41648064516129,3.88,3783838369.42,7540815124.36,174791.1,6.638372727272727,6.794340909090909,6.266129032258065,0.1559681818181824,NA,11.9,0.79,49.33,158.9791192546584,146.4314994202899
2017-04-01,6.4975000000000005,18.781216666666666,3.8100000000000005,3812359642.5,7555699222.79,175000.075,6.869372222222222,6.929466666666666,6.5,0.06009444444444423,NA,13.14,0.9,51.06,156.5404520676692,138.4075907017544
2017-05-01,6.5575,18.799709677419354,3.82,3739860927.68,7559946604.3,174982.675,6.989540909090909,7.0621136363636365,6.612903225806452,0.07257272727272746,NA,10.86,0.91,48.48,158.6002196428571,146.4402133333332
2017-06-01,6.816,18.208146666666668,3.7900000000000005,3805689580.4,7676700268.54,174505.24,7.224672727272727,7.3165,6.825,0.0918272727272722,NA,10.51,1.04,45.18,157.9739071428571,157.2461916666666
2017-07-01,6.99,17.854590322580645,3.83,3822383203.04,7739899619.69,173697.45,7.366957142857143,7.382266666666666,7,0.015309523809523107,NA,10.26,1.15,46.63,157.6106458928572,174.5324166666667
2017-08-01,6.938,17.806496774193548,3.85,3777435858.4,7698045371.72,173108.6,7.3756130434782605,7.3843695652173915,7,0.008756521739130996,NA,11.98,1.16,48.04,148.5434303571428,139.0508150724638
2017-09-01,6.985,17.805536666666665,3.7800000000000002,3859419791.22,7846367662.41,173300.13999999998,7.3761809523809525,7.386119047619047,7,0.009938095238094746,NA,10.44,1.15,49.82,147.3158578571429,138.4133923333333
2017-10-01,7.03,18.713616129032257,3.7700000000000005,3920568309.01,7935068634.34,172965.65,7.379090909090909,7.401459090909091,7,0.02236818181818201,NA,10.13,1.15,51.58,148.7223767857143,133.344516031746
2017-11-01,7.018,18.989726666666666,3.8099999999999996,3994732947.19,8061705113.86,172747.15,7.380625,7.41535,7,0.034724999999999895,NA,10.54,1.16,56.64,148.792165892857,138.0459556666667
2017-12-01,7.1675,19.101287096774193,3.8899999999999997,4264017581.97,8394065090.48,172559.06,7.5178789473684215,7.574257894736842,7.145161290322581,0.05637894736842064,NA,10.26,1.3,57.88,149.0874275,147.1032695
2018-01-01,7.245,19.006174193548386,4.03,4075871703.85,8236764222.43,173017.925,7.637372727272727,7.7027636363636365,7.25,0.06539090909090906,NA,11.06,1.41,63.7,155.916875340136,156.3880441269842
2018-02-01,7.395,18.61594285714286,3.91,4075774260.99,8262795220.3,172930.5,7.790831578947368,7.847931578947368,7.4375,0.05710000000000015,NA,22.46,1.42,62.23,163.4609697368421,172.289119122807
2018-03-01,7.472,18.654887096774193,3.85,4138523788.28,8306747097.2,173096.48,7.835236842105263,7.8596315789473685,7.5,0.02439473684210558,NA,19.02,1.51,62.72,172.0765899659864,180.9188158730159
2018-04-01,7.4575,18.34659,4.03,4142745967.14,8399109746.04,173249.675,7.840485714285714,7.858680952380952,7.5,0.018195238095238153,NA,18.27,1.69,66.25,175.6009824829932,180.3764093650793
2018-05-01,7.512,19.455148387096774,3.96,4154520320.45,8467697884.13,173050.575,7.8511500000000005,7.890231818181818,7.5,0.03908181818181777,NA,14.12,1.7,69.98,179.1790589285714,192.70383
2018-06-01,7.635,20.31281,3.82,4286011488.37,8567406925.37,173217.3,7.9398,8.026985714285715,7.583333333333333,0.08718571428571487,NA,13.68,1.82,67.87,165.1402855442176,193.0792198412698
2018-07-01,7.73,19.09663870967742,3.7499999999999996,4173476691.65,8434727583.59,173292.325,8.104209090909091,8.152286363636364,7.75,0.04807727272727291,NA,13.15,1.91,70.98,156.5542654761905,196.8060774603175
2018-08-01,7.73,18.804229032258064,3.6699999999999995,4197524436.42,8506482676.28,173428.6,8.106382608695652,8.143952173913043,7.75,0.03756956521739063,NA,12.55,1.91,68.06,162.5222585403728,211.2920588405797
2018-09-01,7.6850000000000005,19.03591666666667,3.74,4159127404.13,8508985694.16,173551.25,8.114654999999999,8.169975,7.75,0.05532000000000181,NA,12.91,1.95,70.23,154.9450033834586,191.144421754386
2018-10-01,7.6850000000000005,19.09211935483871,3.8099999999999996,4204528593.23,8549110646.41,173564.45,8.119982608695652,8.172704347826087,7.75,0.0527217391304351,NA,19.35,2.19,70.75,160.3655650621117,188.4616066666666
2018-11-01,7.834,20.25495,3.830000000000001,4350488324.33,8701307648.23,173745.56,8.253685,8.37564,7.883333333333334,0.12195499999999981,NA,19.39,2.2,56.96,160.8782076785714,181.552390877193
2018-12-01,8.0225,20.15294193548387,3.74,4492216319.62,8815667166.35,174300.475,8.423831578947368,8.513178947368422,8.096774193548388,0.08934736842105373,NA,24.95,2.27,49.52,167.4898805555556,188.5358362962962
2019-01-01,7.948,19.22744193548387,3.9899999999999998,4323954421.05,8702653500,175053.425,8.5925,8.618154545454546,8.25,0.025654545454546707,NA,19.57,2.4,51.38,166.8462414965987,188.8449496825397
2019-02-01,7.9325,19.183342857142858,4.11,4306875852.8,8744413483.06,175557.125,8.558542105263157,8.568694736842104,8.25,0.01015263157894708,NA,15.23,2.4,54.95,169.6562834586467,177.916701754386
2019-03-01,8.0225,19.248777419354838,4.03,4315849487.16,8826482785.66,176116.66,8.51802,8.519845,8.25,0.0018250000000001876,NA,14.49,2.41,58.15,166.3213319727891,164.5066447619048
2019-04-01,7.779999999999999,19.016303333333333,3.97,4290374415.06,8776012097.96,176511.8,8.497405,8.500875,8.25,0.003470000000000084,NA,12.95,2.42,63.86,161.6533865646259,159.0300887301588
2019-05-01,8.07,19.091909677419356,3.9000000000000004,4338162025.54,8902391031.72,177177.8,8.50690909090909,8.515486363636363,8.25,0.0085772727272726,NA,16.72,2.39,60.83,171.1801535714285,158.281695
2019-06-01,8.25,19.266776666666665,3.8900000000000006,4351788055.2,8934026063.3,178514.52500000002,8.50652,8.51218,8.25,0.0056600000000006645,NA,15.84,2.38,54.66,195.1679223214286,174.6977631666666
2019-07-01,8.1375,19.061893548387097,3.85,4311122441.76,8923500139.27,178858.85,8.47392608695652,8.448660869565217,8.25,-0.025265217391304162,NA,13.31,2.4,57.36,189.4863732142856,163.8767533333334
2019-08-01,8.008000000000001,19.586590322580644,3.81,4390415277.68,9087065056.15,180019.1,8.360768181818182,8.318913636363636,8.112903225806452,-0.041854545454546255,NA,18.98,2.13,54.81,163.6286142857145,149.363005
2019-09-01,7.715,19.60990333333333,3.7199999999999998,4331168999.26,9045053443.32,180108.725,8.185485,8.092335,7.958333333333333,-0.09314999999999962,NA,15.56,2.04,56.95,157.3744366071428,146.5704863333333
2019-10-01,7.658,19.368864516129033,3.61,4337305969.9,8987117432.09,180503.65,7.995778260869566,7.885108695652174,7.75,-0.11066956521739169,NA,15.47,1.83,53.96,167.2977940993788,153.22109
2019-11-01,7.4725,19.307479999999998,3.5600000000000005,4511911114.12,9124889411.18,180545.34,7.86355,7.691755,7.608333333333333,-0.17179500000000036,NA,12.52,1.55,57.05,166.3617855263158,157.5282642592593
2019-12-01,7.1225000000000005,19.16931935483871,3.41,4702035012.05,9326244069.73,180586.9,7.685255,7.54563,7.395161290322581,-0.13962499999999967,NA,13.76,1.55,59.82,167.0590173214286,165.2546408333334
2020-01-01,7.12,18.81445483870968,3.38,4556118434.1,9249820181.36,181743.84,7.527559090909091,7.435040909090909,7.25,-0.09251818181818194,NA,13.94,1.55,57.52,171.8141352040817,178.2417773015873
2020-02-01,6.9625,18.77705172413793,3.4099999999999997,4600700186.36,9390817005.66,183212.275,7.379868421052632,7.285557894736842,7.107142857142857,-0.09431052631579018,NA,19.63,1.58,50.54,168.7445984962405,172.2311028070175
2020-03-01,6.8125,21.97383870967742,3.32,4874195864.95,9750200290.22,184968.225,7.072938095238095,6.953952380952381,6.8,-0.11898571428571447,NA,57.74,0.65,29.21,162.1791482142857,170.8747516666666
2020-04-01,6.092,24.23988333333333,3.59,5109698027.58,10110403045.33,185980.18,6.514605,6.406,6.333333333333333,-0.10860500000000073,NA,41.45,0.05,16.55,147.0121602040815,179.746517936508
2020-05-01,5.465,23.58031935483871,3.4499999999999993,5157284139.82,10091136508.44,187013,5.97005,5.906625,5.709677419354839,-0.06342499999999962,NA,30.9,0.05,28.56,143.9892437500002,174.9549688333334
2020-06-01,5.0625,22.269176666666667,3.53,5173582445.51,10111819915.06,188142.625,5.628013636363637,5.612586363636364,5.4,-0.015427272727272623,NA,31.12,0.08,38.31,148.0423803571428,169.7223366666666
2020-07-01,4.818,22.480296774193548,3.4099999999999997,5246041226.24,10181464958.89,191606.86,5.227478260869566,5.199095652173913,5,-0.028382608695652678,NA,26.84,0.09,40.71,152.5876196428571,170.5741216666668
2020-08-01,4.485,22.231067741935483,3.4699999999999998,5244100368.54,10168640163.36,192895.525,4.947190476190476,4.926233333333333,4.716666666666667,-0.02095714285714312,NA,22.89,0.1,42.34,149.3929998299319,174.182476984127
2020-09-01,4.3825,21.60516,3.579999999999999,5223455851.02,10123059226.98,193561.25,4.709847619047619,4.701714285714286,4.45,-0.008133333333333326,NA,27.65,0.09,39.63,166.6025335034014,204.1373138095238
2020-10-01,4.204,21.380845161290324,3.6099999999999994,5329239333.98,10121155002.45,194173.7,4.530822727272727,4.526477272727273,4.25,-0.00434545454545443,NA,29.44,0.09,39.4,186.7663875,203.4263
2020-11-01,4.2275,20.5333,3.67,5384565666.96,10138130754,194431.675,4.497278947368421,4.486726315789474,4.25,-0.010552631578947036,NA,25,0.09,40.94,190.6250375939849,210.7539364912282
2020-12-01,4.27,19.978174193548387,3.54,5645704961.07,10375726388.31,195257.44,4.485381818181819,4.475481818181819,4.25,-0.00990000000000002,NA,22.37,0.09,47.03,199.1844175170068,217.3125428571429
2021-01-01,4.220000000000001,19.902616129032257,3.46,5589227605.04,10434950529.83,195714.8,4.46687,4.43513,4.25,-0.0317400000000001,NA,24.91,0.09,52.01,231.7544614661655,237.9442498245614
2021-02-01,4.115,20.29247857142857,3.28,5581783983.4,10406909431.85,195604.35,4.353978947368421,4.317557894736842,4.098214285714286,-0.03642105263157891,NA,23.14,0.08,59.05,245.5540565789474,240.8063880701754
2021-03-01,4.054,20.762051612903225,3.2199999999999998,5692423852.13,10516385860.05,194935.3,4.2836181818181815,4.237695454545454,4,-0.04592272727272739,NA,21.84,0.07,62.33,245.7603568322983,229.8875492753623
2021-04-01,4.0649999999999995,20.10944,3.1,5698798441.53,10517260239.6,195222.40000000002,4.284325,4.251195,4,-0.03312999999999988,NA,17.42,0.07,61.72,268.6224488095237,239.9361433333333
2021-05-01,4.0625,19.998767741935485,3.15,5717440525.32,10535614830.13,194580.925,4.285028571428572,4.25782380952381,4,-0.027204761904761732,NA,19.76,0.06,65.17,304.297549659864,278.4470053968253
2021-06-01,4.0225,20.042716666666667,3.32,5758688675.28,10609004518.94,193237.55,4.328231818181818,4.322513636363636,4.05,-0.0057181818181817334,NA,16.96,0.08,71.38,292.5237267857143,238.7670266666666
2021-07-01,4.316,19.98552258064516,3.38,5868894949.56,10687510701.45,193215.76,4.518618181818182,4.579827272727273,4.25,0.06120909090909077,NA,17.6,0.1,72.49,278.445755612245,243.628006984127
2021-08-01,4.455,20.051248387096773,3.5599999999999996,5854176324.51,10743638440.57,196259.275,4.656195454545455,4.7167,4.403225806451613,0.06050454545454542,NA,17.47,0.09,67.73,257.020755357143,274.87603
2021-09-01,4.55,19.99092,3.51,5880840328.4,10767354068.27,200178.6,4.746242857142857,4.796457142857143,4.5,0.05021428571428643,NA,19.82,0.08,71.65,235.8156035714281,269.7335073015873
2021-10-01,4.84,20.47244193548387,3.7699999999999996,5936065869.65,10880791941.99,198592.14,4.986804761904762,5.0781238095238095,4.75,0.09131904761904774,NA,17.87,0.08,81.48,239.60245085034,294.0368182539682
2021-11-01,5.047499999999999,20.78256,3.9599999999999995,6105346298.06,11142674014.99,198900.925,5.137045,5.281595,4.908333333333333,0.14455000000000062,NA,18.5,0.08,79.15,248.7677460714286,317.4373548133334
2021-12-01,5.288,20.9853,4.08,6377133888.75,11409793358.32,201681.94,5.463769565217391,5.634665217391304,5.241935483870968,0.1708956521739129,NA,21.35,0.08,71.71,264.5731467687075,324.0179005555556
2022-01-01,5.525,20.483535483870966,4.1899999999999995,6297482085.39,11226064092.12,201907.875,5.724790476190476,5.868771428571429,5.5,0.14398095238095276,NA,23.18,0.08,83.22,276.7191782142856,326.0816698333334
2022-02-01,5.87,20.48437142857143,4.16,6368246316.43,11367809830.21,201508.95,6.048984210526315,6.208952631578947,5.821428571428571,0.15996842105263198,NA,25.75,0.08,91.64,292.6715930451127,347.5032275000001
2022-03-01,6.31,20.600893548387095,4.74,6352134445.5,11373346107.64,201141.975,6.3568,6.591572727272728,6.112903225806452,0.2347727272727278,NA,26.97,0.2,108.5,335.9306841614907,387.6650136971014
2022-04-01,6.555,20.044516666666667,4.76,6428968873.15,11505044674.99,199927.66,6.733405263157895,6.9926157894736845,6.5,0.25921052631578956,NA,24.37,0.33,101.78,348.5071169642857,406.0268863016667
2022-05-01,6.9125,20.113312903225808,4.69,6419320095.64,11547441760.01,199066.6,7.035268181818182,7.391295454545454,6.806451612903226,0.35602727272727197,NA,29.31,0.77,109.55,344.9092996031747,444.1565678174603
2022-06-01,7.308,19.966496666666668,4.88,6459704343.15,11641724836.25,198688.45,7.458240909090909,7.868527272727273,7.175,0.41028636363636384,NA,28.23,1.21,114.84,335.7171340136054,397.6523199
2022-07-01,7.76,20.530809677419356,4.799999999999999,6511144564.68,11798166561.24,198797.86,8.039657142857143,8.362938095238095,7.75,0.32328095238095145,NA,25,1.68,101.62,312.6820419642856,321.9751276587302
2022-08-01,8.2525,20.126129032258063,4.790000000000001,6447116014.31,11788024400.27,199120.675,8.530265217391305,8.83554347826087,8.233870967741936,0.30527826086956544,NA,22.17,2.33,93.67,293.9307903338509,323.0167687681159
2022-09-01,8.702,20.064006666666668,4.91,6436513271.79,11886203984.48,197750.9,8.925095238095238,9.253709523809524,8.525862068965518,0.32861428571428597,NA,27.34,2.56,84.26,312.5461278911564,346.3221810714287
2022-10-01,8.925,20.02421935483871,5.16,6488318838.89,12011680592.18,196660.1,9.565442857142857,9.915642857142856,9.25,0.3501999999999992,NA,30.01,3.08,87.55,343.5532833333333,353.7129071666667
2022-11-01,9.415,19.497533333333333,5,6602502771.21,12171309335.25,197698.55,10.03384,10.414015,9.75,0.3801749999999995,NA,23.3,3.78,84.37,320.929682857143,344.3298607283333
2022-12-01,9.956,19.569032258064517,4.8999999999999995,6926065214.59,12515612424.98,199162.86000000002,10.548066666666667,10.836780952380952,10.258064516129032,0.2887142857142848,NA,21.78,4.1,76.44,302.2354051020408,323.6548381349207
2023-01-01,10.6125,19.04963548387097,4.98,6670315372.97,12354753948.2,200555.875,10.782818181818183,10.94525909090909,10.5,0.16244090909090758,NA,20.17,4.33,78.12,302.8399883928572,320.0970451249999
2023-02-01,10.9225,18.639010714285714,4.91,6639864718.36,12344729453.13,200605.725,11.125763157894736,11.290063157894737,10.839285714285714,0.16430000000000078,NA,20.12,4.57,76.83,298.2453033834586,332.4120234368421
2023-03-01,11.232,18.417483870967743,4.86,6650740110.32,12427587659.99,201522.54,11.347809090909092,11.521454545454546,11.008064516129032,0.17364545454545421,NA,21.64,4.65,73.28,284.9574049689442,309.4295998550725
2023-04-01,11.2875,18.081906666666665,4.759999999999999,6674672356.47,12492380715.3,202964.125,11.52995,11.64245,11.25,0.11250000000000071,NA,17.82,4.83,79.45,291.1797449248119,312.8108243719297
2023-05-01,11.3225,17.782545161290322,4.550000000000001,6679350987.58,12552103030.69,203076.3,11.533100000000001,11.579586363636365,11.25,0.04648636363636349,NA,17.64,5.06,71.58,268.1725263605443,299.44000625
2023-06-01,11.156,17.30312,4.46,6741457180.83,12748965990.76,203150.66,11.501154545454545,11.508781818181818,11.25,0.007627272727273038,NA,14,5.08,70.25,266.9352396258504,282.2767452825397
2023-07-01,11.215,16.95423870967742,4.359999999999999,6810745353.5,12831420851.97,203865.875,11.501338095238095,11.500690476190476,11.25,-6.476190476192301e-4,NA,13.93,5.12,76.07,235.2719472789116,278.6176009920635
2023-08-01,11.164,16.986093548387096,4.24,6811960060.91,12878461469.08,203737.525,11.499734782608696,11.497173913043477,11.25,-0.0025608695652188374,NA,15.85,5.33,81.39,207.6758886645963,241.4138777536232
2023-09-01,11.075,17.239983333333335,4.06,6850744488.66,12986798581.68,204050.74,11.503052380952381,11.50542380952381,11.25,0.002371428571429135,NA,15.17,5.33,89.43,223.8476664285715,229.390711
2023-10-01,11.0775,18.0542,4.08,6953980120.62,13170781057.5,203961,11.5034,11.507831818181819,11.25,0.00443181818181948,NA,18.89,5.33,85.64,221.90251875,216.4639391269841
2023-11-01,10.888,17.470663333333334,3.9999999999999996,7109144829.09,13407036973.97,205536.7,11.505165,11.50731,11.25,0.0021450000000005076,NA,14.02,5.33,77.69,209.0402968303571,216.000269047619
2023-12-01,11.2125,17.219274193548387,3.93,7442319163.22,13656138124.11,210313.26,11.504152631578947,11.498768421052631,11.25,-0.005384210526315769,NA,12.72,5.33,71.9,207.3979688909774,229.6334125877193
2024-01-01,11.29,17.071474193548386,3.7800000000000002,7281862183.76,13666992284.62,212696.75,11.500813636363636,NA,11.25,NA,NA,13.39,5.33,74.15,198.7579285289115,226.0785319047619
2024-02-01,11.052,17.102606896551723,3.8,7422935452.25,13884032685.3,213295.05,11.49537,11.645694444444445,11.25,0.15032444444444515,NA,13.98,5.33,77.25,188.9477444642856,219.2380684633333
2024-03-01,11.0175,16.81916129032258,3.8199999999999994,7445688555.91,13929171629.65,216258.38,11.427555555555555,11.609705555555555,11.169354838709678,0.18215000000000003,NA,13.79,5.33,81.28,190.2272114285714,211.8410172083334
2024-04-01,10.969999999999999,16.782556666666668,3.8000000000000003,7344490797.92,13968494514.17,217248.125,11.246313636363636,11.408045454545455,11,0.1617318181818188,NA,16.14,5.33,85.35,190.9000500000001,208.3816845
2024-05-01,10.991999999999999,16.80727741935484,3.6899999999999995,7417060185.55,14127074876.56,218472.06,11.239927272727272,11.4071,11,0.16717272727272814,NA,13.06,5.33,80.02,201.0194705357142,227.4307704166667
2024-06-01,10.9675,18.041903333333334,3.79,7509316809.57,14292507103.54,219760.85,11.244845,11.394175,11,0.14933000000000085,NA,12.67,5.33,79.77,191.2409429464286,205.2260548983333
2024-07-01,10.92,18.070593548387098,3.6599999999999997,7517595351.23,14404271328.37,221230,11.245586956521738,11.405569565217391,11,0.15998260869565328,NA,14.37,5.33,81.8,177.7677084464286,183.2256341666667
2024-08-01,10.756,19.058312903225808,3.509999999999999,7601890449.81,14542159653.62,223976.08,11.069009090909091,11.225404545454545,10.816666666666666,0.15639545454545356,NA,19.31,5.33,76.68,169.2967424107143,175.5104662666666
2024-09-01,10.4375,19.639676666666666,3.7300000000000004,7620776900.29,14631779107.32,226211.57499999998,10.937165,11.137805,10.716666666666667,0.20063999999999993,NA,17.66,5.13,70.24,183.6558276597744,188.5052165740741
2024-10-01,10.242,19.67153870967742,3.79,7667574679.44,14796447103.8,226205.725,10.734045454545456,10.891136363636363,10.5,0.15709090909090762,NA,19.96,4.83,71.99,189.5879058618013,197.3719458333333
2024-11-01,10.05,20.29187,3.8300000000000005,7962476750.36,15105897474.07,226272.56,10.594095,10.79845,10.362068965517242,0.2043550000000014,NA,16.02,4.64,69.95,201.3082701884922,185.7347870824562
2024-12-01,9.8475,20.243790322580647,3.75,8304519124.43,15570861076.71,228604.47499999998,10.36922,10.641445000000001,10.153225806451612,0.2722250000000006,NA,15.87,4.48,70.12,202.8299610267858,185.7943505
